9
9
4
9;1;0;0;
10;1;0;1;
11;3;2;2;
12;4;2;3;
4;5;3;4;
5;6;4;5;
6;6;5;6;
16;8;7;7;
17;8;7;8;
18;9;9;0;
10;11;10;1;
11;11;10;2;
21;13;12;3;
13;14;12;13;
23;14;13;14;
24;16;15;15;
16;16;15;7;
26;17;17;8;
27;18;18;9;
28;20;19;19;
29;20;19;20;
21;22;21;12;
31;22;21;22;
23;24;23;14;
24;24;23;15;
34;26;25;25;
35;26;25;17;
27;27;27;18;
37;28;28;19;
29;30;29;20;
39;30;29;30;
40;32;31;22;
32;33;31;32;
33;33;32;33;
43;34;34;25;
44;35;35;26;
45;37;36;36;
37;37;36;28;
47;38;38;38;
48;39;39;30;
40;40;40;31;
50;42;41;41;
51;43;41;42;
43;43;42;34;
53;44;44;35;
54;46;45;36;
55;46;45;46;
47;48;47;38;
48;49;47;39;
49;50;48;49;
50;50;49;41;
60;51;51;42;
61;52;52;52;
62;53;53;44;
63;54;54;45;
55;56;55;46;
56;57;55;56;
57;58;56;57;
58;59;57;58;
68;59;58;59;
69;60;60;51;
70;61;61;52;
71;62;62;53;
63;64;63;54;
73;64;63;64;
65;66;65;65;
75;66;65;66;
76;68;67;67;
68;68;67;59;
69;69;69;60;
79;70;70;61;
80;71;71;62;
72;73;72;72;
73;74;72;64;
74;75;73;74;
75;75;74;66;
76;77;76;67;
77;78;76;77;
78;79;77;78;
79;79;78;70;
80;80;80;71;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-1;-10;-10;
-1;-10;-1;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-1;-10;-10;
-1;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-10;
-10;-1;-1;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-10;-10;-1;
