-4.374489715992252670e+00,-1.382767850149322797e+01,-1.382767850149322797e+01,-1.382767850149322797e+01
-3.856559675419713784e+00,-2.588159576058398414e+00,-1.226463962905110350e+01,-1.226463962905110350e+01
-1.815039515495310507e+00,-3.264639629051099945e+00,-3.264639629051099945e+00,-1.158815957605840197e+01
-1.226463962905110350e+01,-1.226463962905110350e+01,-2.588159576058398414e+00,-1.226463962905110350e+01
-7.982634341260023803e+00,-7.977318323278391077e+00,-1.698015353286860574e+01,-1.698015353286860574e+01
-7.974078083746729106e+00,-1.697731832327840351e+01,-7.980153532868595079e+00,-1.697731832327840351e+01
-1.695577835527971189e+01,-7.949460977462512901e+00,-1.695577835527971189e+01,-1.695577835527971189e+01
-7.942241117100010683e+00,-7.955778355279701231e+00,-7.955778355279701231e+00,-1.694946097746252178e+01
-7.961306060869741685e+00,-1.695577835527971189e+01,-7.949460977462512901e+00,-1.695577835527971189e+01
-7.966142803261027083e+00,-1.697037495285341180e+01,-1.697037495285341180e+01,-1.697037495285341180e+01
-1.337448971599225445e+01,-3.856559675419713784e+00,-1.337448971599225445e+01,-4.827678501493224417e+00
-1.285655967541971734e+01,-1.285655967541971734e+01,-4.374489715992252670e+00,-3.264639629051099945e+00
-9.314737319946395644e-01,-1.081503951549531450e+01,-1.081503951549531450e+01,-2.588159576058398414e+00
-1.698480504860253149e+01,-7.982634341260023803e+00,-1.698480504860253149e+01,-1.698480504860253149e+01
-1.698263434126003091e+01,-1.698263434126003091e+01,-7.984805048602524380e+00,-7.980153532868595079e+00
-1.697407808374673976e+01,-7.970374952853401140e+00,-1.697407808374673976e+01,-7.977318323278391077e+00
-7.966142803261027083e+00,-1.697037495285341180e+01,-7.974078083746729106e+00,-1.697037495285341180e+01
-7.933989848114293864e+00,-1.694224111710001779e+01,-1.694224111710001779e+01,-7.949460977462512901e+00
-1.696130606086975234e+01,-7.966142803261027083e+00,-1.696130606086975234e+01,-7.955778355279701231e+00
-1.696614280326103597e+01,-1.696614280326103597e+01,-7.961306060869741685e+00,-7.970374952853401140e+00
2.551269531249985789e+00,7.831573486326964817e-02,-7.767639160156265987e+00,-7.767639160156265987e+00
-8.921684265136736514e+00,-9.314737319946395644e-01,1.232360839843736677e+00,-8.921684265136736514e+00
-9.931473731994646670e+00,-1.815039515495310507e+00,7.831573486326964817e-02,-1.815039515495310507e+00
-2.588159576058398414e+00,-1.081503951549531450e+01,-9.314737319946395644e-01,-1.081503951549531450e+01
-7.949460977462512901e+00,-7.961306060869741685e+00,-1.695577835527971189e+01,-1.695577835527971189e+01
-1.696130606086975234e+01,-7.966142803261027083e+00,-7.955778355279701231e+00,-1.696130606086975234e+01
-1.696614280326103597e+01,-1.696614280326103597e+01,-7.961306060869741685e+00,-7.970374952853401140e+00
-7.924559826416333053e+00,-1.693398984811430097e+01,-1.693398984811430097e+01,-7.942241117100010683e+00
-7.913782658761519428e+00,-7.887389595117079821e+00,-1.690146589572745484e+01,-1.690146589572745484e+01
-7.871302394419515736e+00,-1.688738959511709226e+01,-7.901465895727447730e+00,-1.688738959511709226e+01
4.058593749999985789e+00,1.232360839843736677e+00,-6.448730468750015987e+00,1.232360839843736677e+00
7.831573486326964817e-02,-7.767639160156265987e+00,2.551269531249985789e+00,-7.767639160156265987e+00
-1.226463962905110350e+01,-2.588159576058398414e+00,-1.226463962905110350e+01,-1.226463962905110350e+01
-3.264639629051099945e+00,-1.158815957605840197e+01,-3.264639629051099945e+00,-1.815039515495310507e+00
-1.694946097746252178e+01,-7.942241117100010683e+00,-1.694946097746252178e+01,-7.955778355279701231e+00
-1.694224111710001779e+01,-7.933989848114293864e+00,-7.949460977462512901e+00,-1.694224111710001779e+01
-7.924559826416333053e+00,-1.693398984811430097e+01,-7.942241117100010683e+00,-1.693398984811430097e+01
-1.692455982641634193e+01,-7.913782658761519428e+00,-1.692455982641634193e+01,-7.933989848114293864e+00
-1.691378265876152653e+01,-1.691378265876152653e+01,-7.924559826416333053e+00,-7.901465895727447730e+00
-7.852917022193729224e+00,-1.687130239441952284e+01,-1.687130239441952284e+01,-7.887389595117079821e+00
5.781249999999987566e+00,-4.941406250000014211e+00,-4.941406250000014211e+00,2.551269531249985789e+00
-8.921684265136736514e+00,-9.314737319946395644e-01,-8.921684265136736514e+00,1.232360839843736677e+00
-1.815039515495310507e+00,-9.931473731994646670e+00,7.831573486326964817e-02,-9.931473731994646670e+00
-3.856559675419713784e+00,-1.226463962905110350e+01,-1.226463962905110350e+01,-2.588159576058398414e+00
-4.374489715992252670e+00,-5.224218688806574917e+00,-1.382767850149322797e+01,-1.382767850149322797e+01
-5.571191352705756827e+00,-1.422421868880657669e+01,-4.827678501493224417e+00,-1.422421868880657669e+01
-7.913782658761519428e+00,-1.692455982641634193e+01,-1.692455982641634193e+01,-7.933989848114293864e+00
-7.901465895727447730e+00,-7.871302394419515736e+00,-1.688738959511709226e+01,-1.688738959511709226e+01
-7.852917022193729224e+00,-1.687130239441952284e+01,-7.887389595117079821e+00,-1.687130239441952284e+01
-7.831905168221400260e+00,-1.685291702219373633e+01,-1.685291702219373633e+01,-7.871302394419515736e+00
7.749999999999989342e+00,-3.218750000000010658e+00,-3.218750000000010658e+00,4.058593749999985789e+00
5.781249999999987566e+00,-4.941406250000014211e+00,-4.941406250000014211e+00,-4.941406250000014211e+00
-2.588159576058398414e+00,-1.081503951549531450e+01,-1.081503951549531450e+01,-9.314737319946395644e-01
-1.285655967541971734e+01,-4.374489715992252670e+00,-1.285655967541971734e+01,-3.264639629051099945e+00
-1.337448971599225445e+01,-1.337448971599225445e+01,-3.856559675419713784e+00,-4.827678501493224417e+00
-5.874792433617541221e+00,-1.457119135270576038e+01,-1.457119135270576038e+01,-5.224218688806574917e+00
-1.691378265876152653e+01,-7.901465895727447730e+00,-1.691378265876152653e+01,-7.924559826416333053e+00
-1.690146589572745484e+01,-1.690146589572745484e+01,-7.913782658761519428e+00,-7.887389595117079821e+00
-7.831905168221400260e+00,-1.685291702219373633e+01,-1.685291702219373633e+01,-7.871302394419515736e+00
-7.807891620824454648e+00,-1.683190516822141092e+01,-1.683190516822141092e+01,-7.852917022193729224e+00
9.999999999999992895e+00,5.781249999999987566e+00,-1.250000000000007994e+00,5.781249999999987566e+00
-3.218750000000010658e+00,-3.218750000000010658e+00,7.749999999999989342e+00,4.058593749999985789e+00
-3.264639629051099945e+00,-1.158815957605840197e+01,-1.158815957605840197e+01,-1.815039515495310507e+00
-6.576276962364884682e+00,-6.140443379415351899e+00,-1.537288795698843913e+01,-1.537288795698843913e+01
-1.514044337941535545e+01,-5.874792433617541221e+00,-6.372887956988435576e+00,-1.514044337941535545e+01
-1.487479243361754300e+01,-6.140443379415351899e+00,-6.140443379415351899e+00,-5.571191352705756827e+00
-1.514044337941535545e+01,-6.372887956988435576e+00,-5.874792433617541221e+00,-1.514044337941535545e+01
-1.537288795698843913e+01,-1.537288795698843913e+01,-6.140443379415351899e+00,-1.537288795698843913e+01
-1.683190516822141092e+01,-7.807891620824454648e+00,-1.683190516822141092e+01,-7.852917022193729224e+00
-7.780447566656516045e+00,-1.680789162082446353e+01,-7.831905168221400260e+00,-7.831905168221400260e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.374489715992252670e+00,-3.264639629051099945e+00,-1.285655967541971734e+01,-1.285655967541971734e+01
-1.226463962905110350e+01,-1.226463962905110350e+01,-3.856559675419713784e+00,-2.588159576058398414e+00
-1.557627696236488646e+01,-1.557627696236488646e+01,-1.557627696236488646e+01,-6.372887956988435576e+00
-7.361039765721399064e+00,-7.510796070630451737e+00,-1.644090979500623462e+01,-1.644090979500623462e+01
-1.651079607063046240e+01,-7.571946561801649267e+00,-7.440909795006227512e+00,-1.651079607063046240e+01
-1.657194656180165993e+01,-7.625453241576446217e+00,-7.510796070630451737e+00,-1.657194656180165993e+01
-1.662545324157645865e+01,-7.672271586379393327e+00,-7.571946561801649267e+00,-1.662545324157645865e+01
-7.713237638081972491e+00,-1.667227158637940221e+01,-7.625453241576446217e+00,-1.667227158637940221e+01
-7.749082933321728817e+00,-1.678044756665652670e+01,-1.678044756665652670e+01,-7.807891620824454648e+00
-5.224218688806574917e+00,-4.374489715992252670e+00,-1.382767850149322797e+01,-1.382767850149322797e+01
-1.337448971599225445e+01,-1.337448971599225445e+01,-4.827678501493224417e+00,-3.856559675419713784e+00
-5.874792433617541221e+00,-6.372887956988435576e+00,-1.514044337941535545e+01,-1.514044337941535545e+01
-6.576276962364884682e+00,-1.537288795698843913e+01,-6.140443379415351899e+00,-1.537288795698843913e+01
-1.636103976572140795e+01,-7.269759732253023188e+00,-1.636103976572140795e+01,-7.440909795006227512e+00
-1.626975973225303562e+01,-7.165439694003451265e+00,-7.361039765721399064e+00,-1.626975973225303562e+01
-7.046216793146797386e+00,-1.616543969400346015e+01,-7.269759732253023188e+00,-1.616543969400346015e+01
-7.165439694003451265e+00,-1.626975973225303562e+01,-1.626975973225303562e+01,-1.626975973225303562e+01
-1.671323763808198493e+01,-7.749082933321728817e+00,-1.671323763808198493e+01,-7.672271586379393327e+00
-1.674908293332173770e+01,-1.674908293332173770e+01,-7.713237638081972491e+00,-7.780447566656516045e+00
-1.422421868880657669e+01,-5.571191352705756827e+00,-1.422421868880657669e+01,-4.827678501493224417e+00
-1.457119135270576038e+01,-5.874792433617541221e+00,-5.224218688806574917e+00,-1.457119135270576038e+01
-1.487479243361754300e+01,-1.487479243361754300e+01,-5.571191352705756827e+00,-6.140443379415351899e+00
-1.557627696236488646e+01,-6.754242342069277427e+00,-1.557627696236488646e+01,-6.372887956988435576e+00
-1.575424234206927920e+01,-6.909962049310621524e+00,-6.576276962364884682e+00,-1.575424234206927920e+01
-1.590996204931062508e+01,-7.046216793146797386e+00,-6.754242342069277427e+00,-1.590996204931062508e+01
-1.604621679314680449e+01,-7.165439694003451265e+00,-6.909962049310621524e+00,-7.165439694003451265e+00
-1.616543969400346015e+01,-7.269759732253023188e+00,-7.046216793146797386e+00,-7.269759732253023188e+00
-1.626975973225303562e+01,-7.361039765721399064e+00,-7.165439694003451265e+00,-1.626975973225303562e+01
-1.636103976572140795e+01,-1.636103976572140795e+01,-7.269759732253023188e+00,-1.636103976572140795e+01
